id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities_wifi_internet,amenities_tv,amenities_air_conditioning,amenities_heating,amenities_kitchen
20486,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20487,house,entire_home_apt,5,1.5,3.0,3.0,real_bed,1,1,0,1,1
20488,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,0,0,1,1,1
20489,condominium,private_room,4,2.0,1.0,2.0,real_bed,1,1,0,1,1
20491,apartment,entire_home_apt,5,1.0,1.0,2.0,real_bed,1,1,1,1,1
20492,apartment,private_room,3,1.0,1.0,2.0,real_bed,1,1,0,1,1
20493,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,1,1,0
20495,apartment,private_room,2,1.5,1.0,1.0,real_bed,1,1,1,1,1
20496,apartment,private_room,2,1.5,1.0,2.0,real_bed,1,1,1,1,1
20497,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
20498,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,0,1,1
20499,villa,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,1,1
20500,house,private_room,1,1.0,0.0,1.0,real_bed,0,0,0,1,1
20501,apartment,private_room,3,1.0,0.0,2.0,real_bed,1,0,0,1,1
20503,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,0,1,1
20504,apartment,entire_home_apt,2,1.0,0.0,1.0,real_bed,1,1,1,1,1
20506,apartment,entire_home_apt,6,1.0,1.0,1.0,real_bed,1,1,1,1,1
20507,apartment,private_room,1,1.0,1.0,1.0,real_bed,0,0,0,1,1
20508,apartment,entire_home_apt,5,1.0,2.0,3.0,real_bed,1,1,1,1,1
20510,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
20511,apartment,entire_home_apt,6,1.0,2.0,3.0,real_bed,1,1,1,1,1
20512,apartment,entire_home_apt,7,3.0,3.0,3.0,real_bed,1,1,1,1,1
20513,apartment,private_room,2,1.0,1.0,2.0,real_bed,1,1,0,1,1
20514,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,1,0,1,1
20515,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
20517,apartment,entire_home_apt,4,2.0,2.0,2.0,real_bed,1,1,1,1,1
20518,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
20519,house,private_room,2,1.5,1.0,1.0,real_bed,1,1,0,1,0
20520,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
20521,apartment,entire_home_apt,6,2.0,2.0,2.0,real_bed,1,1,1,1,1
20522,apartment,private_room,2,2.5,1.0,1.0,real_bed,1,1,1,1,1
20523,apartment,entire_home_apt,5,1.0,0.0,4.0,real_bed,1,1,1,1,1
20524,house,entire_home_apt,6,1.0,2.0,3.0,real_bed,1,1,1,1,1
20525,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20526,house,private_room,2,0.0,1.0,1.0,real_bed,1,0,0,1,1
20527,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,1,1,1
20529,apartment,private_room,2,1.0,0.0,1.0,real_bed,1,1,1,1,1
20530,apartment,private_room,2,1.0,1.0,2.0,real_bed,1,1,1,1,1
20531,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,1,1,0
20532,apartment,entire_home_apt,3,1.0,1.0,2.0,real_bed,1,1,1,1,1
20533,apartment,private_room,1,1.5,1.0,1.0,real_bed,1,0,0,0,1
20534,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,0,1,0,1,1
20535,apartment,entire_home_apt,4,1.0,1.0,0.0,real_bed,1,0,1,1,1
20536,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
20537,apartment,entire_home_apt,6,1.0,2.0,2.0,real_bed,1,1,1,1,1
20538,apartment,entire_home_apt,1,1.0,1.0,1.0,real_bed,1,0,0,1,1
20539,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
20540,apartment,entire_home_apt,6,3.0,2.0,2.0,real_bed,1,1,1,1,1
20541,apartment,entire_home_apt,6,1.0,2.0,3.0,real_bed,1,1,1,1,1
20542,loft,entire_home_apt,3,1.0,0.0,2.0,real_bed,1,1,1,1,1
20543,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,1,0,1,1
20544,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,1,1,1,1
20545,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,1,1,1,1
20546,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,0,0,1
20547,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
20548,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,1,1
20549,house,entire_home_apt,20,3.0,4.0,8.0,real_bed,1,1,1,1,1
20550,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
20551,apartment,entire_home_apt,4,1.0,0.0,2.0,real_bed,1,1,1,1,1
20552,apartment,private_room,1,0.5,1.0,1.0,real_bed,1,1,0,1,1
20553,apartment,private_room,1,1.0,0.0,1.0,real_bed,1,0,0,0,0
20554,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20555,apartment,private_room,2,1.0,0.0,1.0,real_bed,1,1,1,1,1
20556,apartment,entire_home_apt,6,2.0,2.0,3.0,real_bed,1,1,1,1,1
20557,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
20559,apartment,entire_home_apt,3,1.0,0.0,2.0,real_bed,0,1,0,0,1
20560,apartment,entire_home_apt,6,2.5,2.0,3.0,real_bed,1,1,1,1,1
20562,apartment,entire_home_apt,6,1.0,3.0,4.0,real_bed,1,1,1,1,1
20563,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,0,1,1
20564,apartment,entire_home_apt,14,4.0,3.0,7.0,real_bed,1,1,1,1,1
20565,apartment,entire_home_apt,6,2.0,2.0,4.0,real_bed,1,1,1,1,1
20566,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,0,1,1
20567,hostel,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,0
20568,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,0,1,1
20569,apartment,entire_home_apt,5,1.0,2.0,2.0,real_bed,1,1,1,1,1
20570,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
20571,apartment,entire_home_apt,5,1.0,2.0,3.0,real_bed,1,1,0,1,1
20572,hostel,private_room,3,1.0,1.0,3.0,real_bed,1,1,1,1,0
20573,apartment,entire_home_apt,5,1.0,2.0,3.0,real_bed,1,1,0,0,1
20574,hostel,private_room,3,1.0,1.0,1.0,real_bed,1,1,1,1,1
20575,hostel,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20576,apartment,entire_home_apt,3,1.0,1.0,2.0,real_bed,1,1,1,1,1
20577,hostel,private_room,4,1.0,1.0,4.0,real_bed,1,1,1,1,1
20578,hostel,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20580,hostel,private_room,3,1.0,1.0,2.0,real_bed,1,1,1,1,1
20581,hostel,private_room,3,1.0,1.0,2.0,real_bed,1,1,1,1,1
20582,hostel,private_room,4,1.0,1.0,4.0,real_bed,1,1,1,1,1
20583,house,private_room,1,1.0,1.0,1.0,real_bed,1,0,1,1,1
20584,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
20586,apartment,entire_home_apt,6,1.0,2.0,3.0,real_bed,1,1,1,0,1
20587,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20588,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,1,1,1
20589,serviced_apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,0,1
20591,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20592,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,0,1,1,1
20593,apartment,entire_home_apt,2,1.0,0.0,1.0,real_bed,1,1,1,1,1
20594,hostel,private_room,2,1.0,2.0,2.0,real_bed,0,0,1,1,0
20595,hostel,private_room,3,1.0,1.0,3.0,real_bed,1,1,1,1,0
20596,apartment,entire_home_apt,3,1.0,1.0,2.0,real_bed,1,1,1,1,1
20597,apartment,entire_home_apt,4,1.0,2.0,3.0,real_bed,1,1,1,1,1
20598,apartment,entire_home_apt,5,1.0,2.0,2.0,real_bed,1,1,0,1,1
20599,apartment,entire_home_apt,2,1.0,0.0,0.0,real_bed,1,1,1,1,1
20600,apartment,shared_room,2,2.0,1.0,1.0,real_bed,1,1,1,1,1
20601,apartment,entire_home_apt,6,1.0,2.0,3.0,real_bed,1,1,1,1,1
20602,loft,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20603,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
20604,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
20605,house,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
20606,condominium,private_room,2,0.0,1.0,1.0,real_bed,0,0,0,1,1
20607,apartment,entire_home_apt,8,2.0,3.0,6.0,real_bed,1,1,1,0,1
20608,apartment,private_room,2,1.5,1.0,2.0,real_bed,1,1,1,1,0
20609,apartment,private_room,2,2.0,1.0,1.0,real_bed,1,1,0,0,1
20610,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
20611,apartment,entire_home_apt,4,1.0,0.0,3.0,real_bed,1,1,0,0,1
20612,apartment,private_room,2,1.5,1.0,1.0,real_bed,1,0,0,1,1
20613,apartment,private_room,2,1.5,1.0,2.0,real_bed,1,1,1,1,1
20614,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
20615,loft,shared_room,1,1.0,1.0,1.0,real_bed,1,0,0,1,1
20616,house,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,0
20617,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20618,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,1,0,1,1
20619,apartment,entire_home_apt,3,1.0,2.0,2.0,real_bed,1,1,0,1,1
20620,apartment,entire_home_apt,4,1.0,2.0,3.0,real_bed,1,1,1,1,1
20621,apartment,entire_home_apt,2,1.0,2.0,2.0,real_bed,1,1,0,1,1
20622,loft,entire_home_apt,6,1.5,2.0,5.0,real_bed,1,1,1,1,1
20624,apartment,entire_home_apt,3,1.0,1.0,1.0,real_bed,0,0,1,1,1
20625,apartment,private_room,2,1.0,1.0,2.0,real_bed,1,0,0,1,1
20626,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,1,1
20627,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
20628,apartment,private_room,1,1.5,1.0,0.0,real_bed,1,1,0,0,1
20629,apartment,entire_home_apt,4,3.0,2.0,4.0,real_bed,1,1,1,1,1
20630,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
20631,apartment,entire_home_apt,3,1.0,1.0,2.0,real_bed,1,0,1,0,1
20632,apartment,entire_home_apt,2,1.0,2.0,2.0,real_bed,1,0,0,1,1
20634,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,1,1,0
20635,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,0,1,1
20636,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,1,1
20637,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,0,1,0,1,1
20638,apartment,entire_home_apt,8,1.0,2.0,3.0,real_bed,1,1,1,1,1
20639,apartment,private_room,2,1.0,1.0,2.0,real_bed,1,0,0,1,1
20640,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,0
20642,condominium,shared_room,2,1.0,1.0,0.0,real_bed,1,0,0,1,0
20643,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,1,1,1
20644,apartment,entire_home_apt,9,2.0,3.0,4.0,real_bed,1,1,1,1,1
20645,apartment,private_room,3,1.0,1.0,1.0,real_bed,1,1,0,1,1
20646,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,0,0,1
20647,house,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,0,1
20648,apartment,entire_home_apt,9,2.0,2.0,4.0,real_bed,1,1,1,1,1
20649,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,1,1,1,1
20650,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,1,0,1,1
20651,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,1,1
20652,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,1,1,1,1
20653,apartment,entire_home_apt,2,1.0,1.0,2.0,real_bed,1,1,0,1,1
20654,apartment,entire_home_apt,2,1.5,1.0,0.0,real_bed,1,1,1,1,1
20655,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
20656,apartment,entire_home_apt,5,1.0,0.0,3.0,real_bed,1,1,0,1,1
20657,apartment,private_room,3,1.0,1.0,2.0,real_bed,1,0,1,1,1
20658,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,1,1,1
20659,apartment,entire_home_apt,2,1.0,1.0,2.0,real_bed,1,1,0,1,1
20660,apartment,entire_home_apt,6,2.0,2.0,5.0,real_bed,1,0,1,1,1
20661,apartment,private_room,4,1.0,2.0,3.0,real_bed,1,1,1,1,1
20662,apartment,private_room,3,1.0,2.0,2.0,real_bed,1,1,1,1,1
20663,house,shared_room,2,1.0,1.0,2.0,real_bed,1,0,0,1,0
20664,apartment,entire_home_apt,5,2.0,2.0,4.0,real_bed,1,1,1,1,1
20665,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
20666,house,shared_room,2,1.0,1.0,2.0,real_bed,1,0,0,1,0
20667,house,shared_room,2,1.5,1.0,2.0,real_bed,1,0,0,1,0
20668,house,shared_room,2,1.0,1.0,2.0,real_bed,1,0,0,1,0
20670,loft,entire_home_apt,5,2.0,2.0,3.0,real_bed,1,1,0,1,1
20671,apartment,entire_home_apt,8,2.0,3.0,3.0,real_bed,1,1,1,1,1
20672,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20673,apartment,entire_home_apt,2,1.0,0.0,1.0,real_bed,1,1,1,1,1
20674,apartment,entire_home_apt,10,2.0,3.0,8.0,real_bed,1,1,1,1,1
20676,loft,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20677,casa_particular_cuba_,private_room,2,1.0,1.0,1.0,real_bed,1,0,0,1,0
20678,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
20679,apartment,private_room,2,1.0,1.0,2.0,real_bed,1,1,1,1,1
20681,apartment,entire_home_apt,6,1.0,3.0,3.0,real_bed,1,1,1,1,1
20682,apartment,entire_home_apt,6,1.0,2.0,3.0,real_bed,1,1,0,1,1
20683,apartment,private_room,3,2.0,1.0,0.0,real_bed,1,1,0,1,1
20684,apartment,entire_home_apt,4,1.0,1.0,3.0,real_bed,1,1,1,1,1
20685,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
20686,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20687,apartment,entire_home_apt,13,4.0,4.0,6.0,real_bed,1,1,1,1,1
20688,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
20689,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,0,1
20690,house,private_room,2,1.0,1.0,1.0,real_bed,1,0,1,1,0
20691,loft,entire_home_apt,3,1.0,1.0,2.0,real_bed,1,1,0,1,1
20692,apartment,entire_home_apt,10,2.5,3.0,5.0,real_bed,1,1,1,1,1
20693,bed_and_breakfast,private_room,1,1.0,1.0,1.0,real_bed,0,1,0,1,0
20694,bed_and_breakfast,private_room,1,1.0,1.0,1.0,real_bed,0,1,0,1,0
20695,bed_and_breakfast,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
20696,bed_and_breakfast,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
20697,apartment,entire_home_apt,5,2.0,3.0,3.0,real_bed,1,1,1,1,1
20698,apartment,entire_home_apt,3,1.0,0.0,2.0,real_bed,1,1,1,1,1
20699,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,0
20700,apartment,entire_home_apt,3,1.0,2.0,2.0,real_bed,1,1,1,1,1
20701,condominium,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20702,house,private_room,1,1.5,1.0,0.0,real_bed,1,1,0,1,0
20703,apartment,entire_home_apt,8,2.0,2.0,4.0,real_bed,1,1,1,1,1
20704,apartment,entire_home_apt,2,1.5,1.0,3.0,real_bed,1,1,0,0,1
20705,apartment,entire_home_apt,6,1.0,3.0,4.0,real_bed,1,1,0,1,1
20706,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
20707,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
20708,house,entire_home_apt,6,2.0,3.0,3.0,real_bed,1,1,1,1,1
20709,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,0,0,0
20710,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20711,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,1,1,1
20712,apartment,entire_home_apt,5,1.0,2.0,3.0,real_bed,0,1,1,1,1
20713,apartment,private_room,1,1.0,1.0,1.0,real_bed,0,0,0,0,1
20714,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20715,condominium,entire_home_apt,4,1.0,0.0,2.0,real_bed,1,1,1,1,1
20717,apartment,entire_home_apt,4,2.0,2.0,6.0,real_bed,1,1,1,1,1
20718,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,1,1,1
20719,house,private_room,2,1.5,1.0,1.0,real_bed,1,0,0,1,1
20720,apartment,entire_home_apt,4,2.0,2.0,2.0,real_bed,1,1,0,1,1
20721,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
20722,apartment,entire_home_apt,2,2.0,2.0,2.0,real_bed,0,0,1,1,1
20723,condominium,private_room,1,2.0,1.0,1.0,real_bed,1,0,0,1,1
20724,apartment,entire_home_apt,7,2.5,2.0,3.0,real_bed,1,1,1,1,1
20725,apartment,entire_home_apt,6,2.0,2.0,3.0,real_bed,1,1,1,1,1
20726,apartment,entire_home_apt,3,1.0,2.0,2.0,real_bed,1,1,1,1,1
20727,apartment,entire_home_apt,2,1.5,1.0,1.0,real_bed,1,1,1,1,1
20728,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,1,1
20729,apartment,entire_home_apt,6,1.0,2.0,3.0,real_bed,1,1,1,1,1
20730,apartment,entire_home_apt,3,1.0,0.0,1.0,real_bed,1,1,1,1,1
20731,apartment,private_room,1,1.5,1.0,1.0,real_bed,1,0,0,1,1
20732,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,0,1,0,1,1
20733,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,0,1,1
20735,apartment,entire_home_apt,4,2.0,2.0,2.0,real_bed,1,1,1,1,1
20736,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
20737,apartment,entire_home_apt,6,1.0,2.0,3.0,real_bed,1,1,1,1,1
20738,apartment,entire_home_apt,6,1.0,2.0,4.0,real_bed,1,1,1,1,1
20739,apartment,private_room,2,1.0,1.0,2.0,real_bed,1,0,0,0,1
20740,apartment,private_room,2,1.5,1.0,1.0,real_bed,1,1,1,1,1
20741,apartment,entire_home_apt,8,2.0,3.0,4.0,real_bed,1,1,1,1,1
20742,guesthouse,private_room,2,1.5,1.0,1.0,real_bed,0,0,0,1,1
20743,condominium,entire_home_apt,3,1.0,1.0,2.0,real_bed,1,1,1,1,1
20744,apartment,entire_home_apt,8,2.0,2.0,6.0,real_bed,1,1,1,0,1
20745,apartment,private_room,1,2.0,1.0,1.0,real_bed,1,0,0,1,1
20746,apartment,private_room,2,1.0,0.0,5.0,real_bed,1,1,0,1,1
20747,apartment,entire_home_apt,3,1.0,0.0,1.0,real_bed,1,1,1,1,1
20748,condominium,private_room,1,1.0,0.0,1.0,real_bed,1,0,0,1,0
20749,house,entire_home_apt,2,1.0,1.0,2.0,real_bed,1,1,1,1,1
20750,house,private_room,2,1.0,2.0,2.0,real_bed,1,0,1,1,1
20751,apartment,private_room,1,1.0,0.0,0.0,real_bed,1,1,0,1,1
20752,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,1,1
20753,apartment,entire_home_apt,3,1.0,1.0,2.0,real_bed,1,1,0,1,1
20754,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,0,1
20755,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,0,1,1
20756,apartment,entire_home_apt,3,1.0,1.0,2.0,real_bed,1,1,0,1,1
20757,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
20758,apartment,private_room,1,1.0,0.0,0.0,real_bed,1,1,0,1,1
20759,apartment,entire_home_apt,8,2.0,3.0,6.0,real_bed,0,1,1,1,1
20760,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,0,1,0
20761,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
20762,apartment,entire_home_apt,4,1.0,2.0,3.0,real_bed,1,1,1,1,1
20763,house,private_room,2,2.0,1.0,2.0,real_bed,1,1,1,1,1
20764,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20765,apartment,private_room,2,1.5,1.0,0.0,real_bed,1,1,0,1,1
20766,apartment,entire_home_apt,11,4.0,6.0,8.0,real_bed,1,1,1,1,1
20767,apartment,entire_home_apt,4,1.0,2.0,3.0,real_bed,1,1,1,1,1
20768,bed_and_breakfast,private_room,2,2.0,1.0,1.0,real_bed,1,1,1,1,1
20769,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20770,apartment,private_room,1,1.5,1.0,1.0,real_bed,1,1,1,1,1
20771,condominium,private_room,2,1.5,1.0,1.0,real_bed,1,0,0,0,1
20772,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
20774,condominium,entire_home_apt,6,1.0,2.0,3.0,real_bed,1,1,1,1,1
20775,condominium,private_room,1,1.0,0.0,1.0,real_bed,1,0,0,1,0
20776,apartment,entire_home_apt,3,1.0,1.0,1.0,real_bed,1,1,1,1,1
20777,apartment,entire_home_apt,6,1.0,3.0,3.0,real_bed,1,1,0,1,1
20778,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,0,0,1,1
20779,apartment,private_room,1,1.0,1.0,0.0,real_bed,1,0,0,1,1
20780,condominium,private_room,2,1.0,1.0,1.0,real_bed,0,0,0,1,1
20781,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,1,1,1
20783,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
20784,apartment,entire_home_apt,6,2.0,3.0,5.0,real_bed,1,1,1,0,1
20785,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20786,apartment,entire_home_apt,1,1.0,0.0,1.0,real_bed,0,0,0,0,1
20787,apartment,entire_home_apt,4,1.0,3.0,3.0,real_bed,1,1,0,1,1
20788,apartment,entire_home_apt,2,1.5,1.0,1.0,real_bed,1,0,1,1,1
20789,apartment,entire_home_apt,6,2.0,3.0,3.0,real_bed,1,1,1,1,1
20790,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,1,0
20791,apartment,private_room,2,2.0,1.0,1.0,real_bed,1,1,1,1,1
20792,apartment,entire_home_apt,2,1.0,1.0,0.0,real_bed,1,0,1,1,1
20793,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20794,apartment,entire_home_apt,4,2.0,2.0,3.0,real_bed,1,1,1,1,1
20795,apartment,entire_home_apt,6,2.0,2.0,4.0,real_bed,1,1,1,0,1
20796,condominium,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
20797,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,0,1
20798,apartment,entire_home_apt,7,2.0,2.0,3.0,real_bed,1,1,1,1,1
20799,house,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
20800,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,1,1,0
20801,house,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,1,1
20803,apartment,private_room,2,2.0,1.0,1.0,real_bed,1,1,1,1,1
20804,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,1,1,1
20805,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20806,condominium,private_room,2,0.0,0.0,1.0,real_bed,1,0,0,1,1
20807,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
20808,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20809,apartment,entire_home_apt,5,1.0,1.0,3.0,real_bed,1,1,1,1,1
20810,house,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20811,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
20812,house,entire_home_apt,3,1.5,1.0,2.0,real_bed,1,1,1,1,1
20813,apartment,entire_home_apt,3,1.0,1.0,1.0,real_bed,1,1,0,1,1
20814,apartment,entire_home_apt,5,1.0,0.0,3.0,real_bed,1,1,0,1,1
20815,apartment,entire_home_apt,5,1.0,0.0,3.0,real_bed,1,1,0,1,1
20816,apartment,private_room,2,1.5,1.0,1.0,real_bed,1,1,0,1,1
20817,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
20818,apartment,entire_home_apt,4,2.0,2.0,0.0,real_bed,1,1,1,1,1
20819,apartment,entire_home_apt,6,1.0,1.0,3.0,real_bed,1,1,0,1,1
20820,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20821,loft,entire_home_apt,5,1.0,1.0,3.0,real_bed,1,1,1,1,1
20822,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,1,1,0
20823,apartment,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,1,1,1,1
20824,apartment,private_room,1,0.0,1.0,1.0,real_bed,1,0,0,1,1
20826,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,1,1
20827,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
20828,condominium,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
20829,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,0,1,1
20830,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,1,0,1
20831,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,1,1,0,0,1
20832,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,1,1,0
20833,apartment,private_room,2,1.0,1.0,0.0,real_bed,1,1,1,1,1
20834,condominium,entire_home_apt,12,2.0,4.0,9.0,real_bed,1,1,0,1,1
20835,apartment,entire_home_apt,2,1.0,1.0,1.0,real_bed,0,0,1,0,1
20836,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
20837,apartment,entire_home_apt,6,2.0,3.0,4.0,real_bed,1,1,1,1,1
